requirement_id,legacy_source,ilaten_requirement,current_ilaios_canonical_equivalent,repository_implementation_evidence,status
ILATEN-00050,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:373,"Operational control must remain predictable even when intelligence outputs are probabilistic. ILATEN values deterministic rules for authorization, policy evaluation, capability boundaries, validation gates, evidence generation, and final acceptance wherever practicable. The same relevant inputs and governing conditions should produce consistent control decisions, and material exceptions must be explicit and reviewable.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.4 / Deterministic Execution,NONE,MIGRATED
ILATEN-00051,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:379,"ILATEN gives priority to verifiable facts over expectation, reputation, confidence, or informal explanation. Decisions about task completion, security, quality, compliance, and release readiness must be supported by appropriate evidence. An assertion that a control operated, a validation passed, or an action succeeded is insufficient when the platform can produce objective records.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.4 / Evidence Before Assumptions,NONE,MIGRATED
ILATEN-00052,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:381,"Evidence must be relevant, attributable, integrity-protected, and understandable to its authorized audience. The quantity of records does not substitute for evidentiary quality. ILATEN shall capture the material facts required to evaluate an outcome while avoiding unnecessary collection that increases privacy, security, or operational risk.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.4 / Evidence Before Assumptions,NONE,MIGRATED
ILATEN-00053,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:385,"AI-assisted capability does not remove human or institutional responsibility. Every consequential product decision, risk acceptance, policy definition, privileged authorization, and material customer commitment must have an identifiable accountable owner. ILATEN shall support informed human judgment with context, risk information, validation results, and evidence, while preserving the authority to approve, deny, interrupt, revoke, investigate, and remediate.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.4 / Human Accountability,NONE,MIGRATED
ILATEN-00054,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:387,"Human Accountability rejects both uncontrolled automation and symbolic oversight. Review must occur at the level required by risk and must be designed so that the responsible person can make a meaningful decision. Accountability shall remain clear across product ownership, engineering, security, operations, customers, and authorized third parties.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.4 / Human Accountability,NONE,MIGRATED
ILATEN-00055,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:391,"ILATEN shall be engineered and operated to standards appropriate for business-critical use. Enterprise Quality includes correctness, security, reliability, maintainability, resilience, performance, accessibility, supportability, interoperability, and professional documentation. A capability is not complete merely because it functions under ideal conditions. It must behave predictably under expected load, failure, misuse, change, and recovery scenarios relevant to its approved scope.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.4 / Enterprise Quality,NONE,MIGRATED
ILATEN-00056,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:393,"This value requires disciplined lifecycle practices, explicit acceptance criteria, quality gates, controlled releases, and ownership after deployment. Technical debt, defects, and limitations must be visible and governed. Quality shall not be simulated through presentation or substituted with feature breadth.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.4 / Enterprise Quality,NONE,MIGRATED
ILATEN-00057,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:397,"ILATEN shall make material system behavior, control decisions, limitations, and responsibilities understandable to authorized stakeholders. Users and reviewers should be able to determine why an action was permitted or denied, which policies applied, what evidence exists, what uncertainties remain, and what remedial options are available. Documentation shall distinguish verified capability from planned capability and product fact from assumption.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.4 / Transparency,NONE,MIGRATED
ILATEN-00058,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:399,"Transparency does not require unrestricted disclosure. Sensitive data, security controls, customer information, and protected intellectual property must remain appropriately safeguarded. The value requires purposeful visibility to authorized audiences, accurate communication, and the absence of deceptive or materially incomplete representations.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.4 / Transparency,NONE,MIGRATED
ILATEN-00059,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:403,"Trust and quality must be re-established as systems, policies, dependencies, environments, and risks change. A control that operated correctly in the past cannot be assumed to remain effective indefinitely. ILATEN shall promote ongoing validation of software, configuration, access, policy behavior, evidence integrity, resilience, and operational readiness throughout the product lifecycle.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.4 / Continuous Verification,NONE,MIGRATED
ILATEN-00060,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:405,"Continuous Verification includes detecting drift, reassessing risk, testing recovery, reviewing access, monitoring control performance, and learning from defects and incidents. Improvement must be controlled and evidence-based; it shall not silently redefine accepted architecture, weaken safeguards, or bypass formal decision processes.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.4 / Continuous Verification,NONE,MIGRATED
ILATEN-00061,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:407,"Collectively, these values define the character of ILATEN. When a decision presents a conflict between rapid expansion and governed reliability, ILATEN shall preserve security, trust, evidence, accountability, and enterprise quality. When uncertainty exists, the organization shall seek verification rather than rely on assumption. When capability increases, control and transparency must increase with it. Product decisions that cannot be reconciled with these values require explicit review and shall not be normalized through precedent or convenience.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.4 / Continuous Verification,NONE,MIGRATED
ILATEN-00062,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:411,"Product Foundations define the essential capabilities and qualities on which ILATEN depends. They establish what the product must preserve as technologies, deployment models, markets, and customer requirements evolve.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.5 / Product Principles and Foundations,NONE,MIGRATED
ILATEN-00063,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:413,"These foundations are mandatory. They apply to every material capability, integration, release, and architecture decision. A proposed change that conflicts with them must not be accepted through informal exception, implementation convenience, or commercial urgency. Any legitimate supersession requires documented justification, impact analysis, formal review, and an approved Architecture Decision Record.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.5 / Product Principles and Foundations,NONE,MIGRATED
ILATEN-00064,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:417,"ILATEN is founded on demonstrable trust. Trust is established through identity, explicit authority, policy enforcement, bounded execution, validation, evidence, and accountability. No component, user, integration, or output receives unconditional trust based on location, reputation, provider, or prior success. Trust must be appropriate to the specific action and continuously supported by observable behavior.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.5 / Trust,NONE,MIGRATED
ILATEN-00065,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:421,"Security protects the confidentiality, integrity, availability, and authorized use of enterprise resources. It must exist across the complete product lifecycle and task lifecycle, including design, development, deployment, access, execution, validation, monitoring, recovery, and retirement. Security controls shall be proportional to risk while preserving mandatory protections that cannot be waived for convenience.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.5 / Security,NONE,MIGRATED
ILATEN-00066,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:425,"Organizations must retain effective authority over what ILATEN may do, under which conditions, within which boundaries, and on whose approval. Control includes policy, capability, risk classification, approval, interruption, revocation, timeout, recovery, and final acceptance. Increased intelligence or automation shall never eliminate the organization’s ability to constrain or stop consequential activity.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 1.5 / Control,NONE,MIGRATED
